row_id,#,material_description,source,erm,material_type,placeholder,material_iri,material_synthesis_characterization_quote,s,p,o,s_iri,o_iri,quote,original_study,citesAsReference,model_cell,organism,organism_iri,organism_age,manufacturer_cell,exposure_time,exposure_time_units,exposure_time_units_iri,dose,dose_units,dose_units_iri,exposure_route,endpoint,endpoint_iri,endpoint_measurement,qualifier,qualifier_value,endpoint_units,assay_equipment,assay_iri,assay,"primary_size_descriptor__(ecd,_feret_diameter_,_length)",primary_size_descriptor_iri,primary_size,primary_size_quote,primary_size,primary_size_qualifier,primary_size_qualifier_value,primary_size_unit,normalized_primary_size,primary_size_method,primary_size_instrument,bundle_diameter,bundle_diameter_quote,bundle_diameter_qualifier,bundle_diameter_qualifier_value,bundle_diameter_unit,normalized_bundle_diameter,bundle_diameter_method,bundle_diameter_instrument,nominal_size,nominal_size_unit,nominal_size_qualifier,nominal_size_qualifier_value,average_grain_size,average_grain_size_qualifier,average_grain_size_qualifier_value,average_grain_size_unit,agglomerate_size,agglomerate_size_unit,agglomerate_size_qualifier,agglomerate_size_qualifier_value,agglomerate_size_method,aggregate_size,aggregate_size_qualifier,aggregate_size_unit,aggregate_size_medium,aggregate_size_qualifier_value,aggregate_size_instrument,aggregate_size_method,diameter_qualifier,diameter_qualifier_value,diameter_unit,normalized_diameter,diameter_method,diameter_instrument,hydrodynamic_diameter,hydrodynamic_diameter_qualifier,hydrodynamic_diameter_qualifier_value,hydrodynamic_diameter_unit,normalized_hydrodynamic_diameter,hydrodynamic_diameter_medium,hydrodymanic_diameter_method,hydrodymanic_diameter_method_iri,hydrodynamic_diameter_instrument,shape,shape_method,surface_area,surface_area_qualifier,surface_area_qualifier_value,surface_area_unit,normalized_surface_area,surface_area_method,surface_area_instrument,zeta_potential,zeta_potential_qualifier,zeta_potential_qualifier_value,zeta_potential_unit,normalized_zeta_potential,zeta_potential_medium,zeta_potential_instrument,zeta_potential_ph,zeta_potential_sd,dispersant/coating/functionalization,dissolution,porosity_qualifier,porosity,porosity_instrument,porosity_qualifier_value,porosity_unit,dissolution_method,purity,purity_unit,purity_method,metal_impurities_type,metal_impurities,metal_impurities_unit,metal_impurities_method,metal_impurities_instrument,pah_impurities,pah_impurities_unit,pah_impurities_method,pah_impurities_instrument,endotoxin_impurities,endotoxin_impurities_unit,endotoxin_impurities_instrument,endotoxins_impurities_instrument,crystal_structure,crystal_structure_instrument,polidispersity_index_(%),doping,polidispersity_index_instrument
165,27,GO,https://doi.org/10.1021/tx400385x,GO27,GO,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/GO,,dose,,toxicity,http://www.ebi.ac.uk/efo/EFO_0000428,http://purl.bioontology.org/ontology/npo#NPO_1338,"The cytotoxicity of GO and biogenic rGO was evaluated on human skin fibroblasts (CRL-2522). both GO (synthesized from graphite powder using a modified version of Hummers and Offeman’s method) and biogenic rGO (synthesized by Bacillus marisflavi biomass) exhibited toxicity on MCF-7 cells in a dose-dependent manner (up to a dose >60 μg/mL), thus decreasing the cell viability, increasing the ROS generation, and releasing lactate dehydro-genase.51 Atomic force microcopy revealed that GO exhibit flat sheets with an average thickness of about 0.43 nm, indicating the formation of single-layered GO nanosheets. However, biogenic rGO was found to be thicker (∼4.23 nm), indicating the presence of biomass on the GO surface.51",TRUE,,MCF-7,,http://www.ebi.ac.uk/efo/EFO_0001203,,,,,,,,,,,,,,,,,#N/A,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,28,,https://doi.org/10.1080/10934520600966177,ZnO1,ZnO,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/ZnO,,dose,positively_correlates,LDH release,http://www.ebi.ac.uk/efo/EFO_0000428,https://purl.placeholder.enanomapper.net/LDH_activity,a significant increase in LDH leakage was observed with exposure to ZnO,,,CCL-131,,https://purl.placeholder.enanomapper.net/ccl131,,ATCC,30,minutes,,50,μg/mL,,,LDH leakage into media,,,,,% of control, CytoTox 96@Non-radioactive Cytotoxcity Assay,http://purl.bioontology.org/ontology/npo#NPO_1709,LDH assay,size (not specified),http://purl.obolibrary.org/obo/PATO_0001334,50-70,,,,,nm,,,Nikon Eclipse TS-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diverse,PW-XRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,28,,https://doi.org/10.1080/10934520600966177,ZnO1,ZnO,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/ZnO,,dose,negatively_correlates,cell viability,http://www.ebi.ac.uk/efo/EFO_0000428,http://purl.enanomapper.org/onto/ENM_0000068,"The MTT assay was used to assess the concurrent effects of metal oxide nanoparticles on the mitochondrial function of Neuro-2A. As displayed in , the MTT results showed that ZnO exhibited more toxicity than other metal oxide nanoparticles. A dose-dependent increase in reduction of mitochondrial function was observed with ZnO exposure. After 24 hours of exposure, ZnO at a concentration of 100 μg/mL reduced the mitochondrial function >80% as compared to the control cells. At a concentration of 10 μg/mL, ZnO showed insignificant effects on the mitochondrial function. ",,,CCL-131,,https://purl.placeholder.enanomapper.net/ccl131,,ATCC,24,hours,,100,μg/mL,,,MTT,,20,,,% of control,,http://purl.bioontology.org/ontology/npo#NPO_1911,MTT,size (not specified),http://purl.obolibrary.org/obo/PATO_0001334,50-70,,,,,nm,,,Nikon Eclipse TS-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diverse,TEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,28,,https://doi.org/10.1080/10934520600966177,ZnO1,ZnO,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/ZnO,,dose,positively_correlates,apoptosis,http://www.ebi.ac.uk/efo/EFO_0000428,https://purl.placeholder.enanomapper.net/apoptosis,"Because cellular metabolic activity seems affected by nanoparticles, while the plasma membrane of some cells remained relatively intact, the possibility of apoptosis caused by nanoparticles was assessed at lower concentrations. Flow cytometer analysis to quantify the number of cells in apoptosis vs. necrosis confirmed that apoptosis took place with exposure to ZnO. A small percentage of apoptotic cells were observed at a concentration of 25 μg/mL. About 15% of apoptotic cells and <2% of necrotic cells were observed at a concentration of 50 μg/mL. At a concentration of 10 μg/mL, no apoptosis was observed.",,,CCL-131,,https://purl.placeholder.enanomapper.net/ccl131,,ATCC,30,minutes,,50,μg/mL,,,apoptotic cells,,15,,,%,"FACScan (Becton Dickinson, Mountain View, CA)",http://www.bioassayontology.org/bao#BAO_0010265,annexin V/PI,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,29,Ag20Pep,https://doi.org/10.1088/1742-6596/304/1/012030,Ag4,Ag,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/Ag,,size,negatively_correlates,cell viability,http://purl.org/obo/owl/PATO#PATO_0000117,http://purl.enanomapper.org/onto/ENM_0000068,"The smaller SNP (Ag20Pep) were slightly more toxic when compared to the larger 
counterparts (Ag40Pep) with respect to mass doses. The resultant IC(50) values after 24 h of exposure 
were 110 µg/ml (Ag20Pep) and 140 µg/ml (Ag40Pep), respectively. ",,,THP-1,,http://www.ebi.ac.uk/efo/EFO_0001253,,,24,hours,,110,μg/mL,,,IC50,,110,,,µg/ml,,http://purl.enanomapper.org/onto/ENM_9000013,WST-1,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLS,,18.8,,.04,nm,,,,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,
170,29,Ag20Pep,https://doi.org/10.1088/1742-6596/304/1/012030,Ag4,Ag,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/Ag,,dose,correlates,apoptosis,http://www.ebi.ac.uk/efo/EFO_0000428,https://purl.placeholder.enanomapper.net/apoptosis,"Since apoptotic cells were virtually absent irrespective of the 
treatment conditions applied, we conclude that SNP-mediated cell death occurs via non-apoptotic 
pathways (data not shown).",,,THP-1,,http://www.ebi.ac.uk/efo/EFO_0001253,,,,,,,,,,apoptotic cells,,0,,,% of control,,http://www.bioassayontology.org/bao#BAO_0010265,annexin V/PI,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spherical,,,,,,,,,,,,,,,,,,CKK peptides,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,29,Ag40Pep,https://doi.org/10.1088/1742-6596/304/1/012030,Ag5,Ag,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/Ag,,dose,correlates,apoptosis,http://www.ebi.ac.uk/efo/EFO_0000428,https://purl.placeholder.enanomapper.net/apoptosis,"Since apoptotic cells were virtually absent irrespective of the 
treatment conditions applied, we conclude that SNP-mediated cell death occurs via non-apoptotic 
pathways (data not shown).",,,THP-1,,http://www.ebi.ac.uk/efo/EFO_0001253,,,,,,,,,,,,,,,,,#N/A,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,nm,,,,,,spherical,,15-25,,,m2/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,30,rutile TiO2,https://doi.org/10.1093/toxsci/kfj197,TiO230,TiO2,,,,rutile crystalline phase,negatively_correlates,toxicity,https://purl.placeholder.enanomapper.net/ROS_production,http://purl.bioontology.org/ontology/npo#NPO_1338,"While overall the toxicity in culture was low, different types of nano-TiO2 did exhibit different levels of toxicity. Nano-TiO2 anatase particles were the most cytotoxic to human cells in culture, while nano-TiO2 rutile particles were the least cytotoxic. Specifically, nano-TiO2 anatase particles induced an LC50 of 3.6 lg/ml, while nano-TiO2 rutile particles induced an LC50 of 550 lg/ml.",,,,,#N/A,,,48,hours,,,,,,LC50,,550,,,μg/ml,,https://purl.placeholder.enanomapper.net/cellviabilityassay,cell viability assay,,#N/A,,,5.2,SD,0.65,nm,5.2,xrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sphere,,123,,,m2/g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,30,rutile TiO2,https://doi.org/10.1093/toxsci/kfj197,TiO230,TiO2,,,,anatase crystalline phase,positively_correlates,lc50,http://purl.placeholder.enanomapper.net/anatase,https://purl.placeholder.enanomapper.net/LC50,"While overall the toxicity in culture was low, different types of nano-TiO2 did exhibit different levels of toxicity. Nano-TiO2 anatase particles were the most cytotoxic to human cells in culture, while nano-TiO2 rutile particles were the least cytotoxic. Specifically, nano-TiO2 anatase particles induced an LC50 of 3.6 lg/ml, while nano-TiO2 rutile particles induced an LC50 of 550 lg/ml.",,,,,#N/A,,,48,hours,,,,,,LC50,,550,,,μg/ml,,https://purl.placeholder.enanomapper.net/cellviabilityassay,cell viability assay,,#N/A,,,5.2,SD,0.65,nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sphere,,123,,,m2/g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,30,rutile TiO2,https://doi.org/10.1093/toxsci/kfj197,TiO230,TiO2,,,,rutile crystalline phase,negatively_correlates,ROS production,https://purl.placeholder.enanomapper.net/ROS_production,http://sbmi.uth.tmc.edu/ontology/ochv#C0678559,"In this test, nano-TiO2 anatase and rutile particles were added to luminol solutions; an increase in relative luminescent units within the scatter plot indicates an increase in reactive oxygen species, generally interpreted to consist of OH• radicals. These data show that under a wide variety of conditions (dark/illuminated, sonicated, in biological media), nano-TiO2 anatase particles produce greater levels of reactive species than nano-TiO2 rutile particles. ",,,,,#N/A,,,,,,,,,,chemiluminescence of luminol ,,,,,,,https://purl.placeholder.enanomapper.net/ChemiluminiscenceofluminolROSproduction,Chemiluminiscence of luminol ROS production,,#N/A,,,5.2,SD,0.65,nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sphere,,123,,,m2/g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,30,anatase TiO2,https://doi.org/10.1093/toxsci/kfj197,TiO230,TiO2,,,"Hydrothermal anatase dots were prepared as follows. First, a known amount of ultrapure water was dissolved in dry ethanol and heated with stirring inside a 450-ml Monel autoclave (Parr Instruments, Moline, CA, Model no. 4562). Once the autoclave reached the desired temperature, a solution of titanium (IV) ethoxide (Ti(OEt)4, 0.32 mol/l) in dry ethanol was injected into the reactor. In all cases, the total reaction volume was 100 ml and the molar ratio of water to ethoxide was 20:1. The reaction mixture was stirred at constant temperature for 2 h and then cooled by plunging the vessel in a water bath maintained at room temperature. The product was filtered, washed twice with water, and air-dried overnight in an oven maintained at 60°C.",anatase crystalline phase,negatively_correlates,toxicity,http://purl.placeholder.enanomapper.net/anatase,http://purl.bioontology.org/ontology/npo#NPO_1338,"While overall the toxicity in culture was low, different types of nano-TiO2 did exhibit different levels of toxicity. Nano-TiO2 anatase particles were the most cytotoxic to human cells in culture, while nano-TiO2 rutile particles were the least cytotoxic. Specifically, nano-TiO2 anatase particles induced an LC50 of 3.6 lg/ml, while nano-TiO2 rutile particles induced an LC50 of 550 lg/ml.",,,,,#N/A,,,48,hours,,,,,,LC50,,3.6,,,μg/ml,,https://purl.placeholder.enanomapper.net/cellviabilityassay,cell viability assay,,#N/A,,,10.1,SD,1,nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sphere,,153,,,m2/g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,30,anatase TiO2,https://doi.org/10.1093/toxsci/kfj197,TiO230,TiO2,,,"Hydrothermal anatase dots were prepared as follows. First, a known amount of ultrapure water was dissolved in dry ethanol and heated with stirring inside a 450-ml Monel autoclave (Parr Instruments, Moline, CA, Model no. 4562). Once the autoclave reached the desired temperature, a solution of titanium (IV) ethoxide (Ti(OEt)4, 0.32 mol/l) in dry ethanol was injected into the reactor. In all cases, the total reaction volume was 100 ml and the molar ratio of water to ethoxide was 20:1. The reaction mixture was stirred at constant temperature for 2 h and then cooled by plunging the vessel in a water bath maintained at room temperature. The product was filtered, washed twice with water, and air-dried overnight in an oven maintained at 60°C.",anatase crystalline phase,positively_correlates,toxicity,http://purl.placeholder.enanomapper.net/anatase,http://purl.bioontology.org/ontology/npo#NPO_1338,"While overall the toxicity in culture was low, different types of nano-TiO2 did exhibit different levels of toxicity. Nano-TiO2 anatase particles were the most cytotoxic to human cells in culture, while nano-TiO2 rutile particles were the least cytotoxic. Specifically, nano-TiO2 anatase particles induced an LC50 of 3.6 lg/ml, while nano-TiO2 rutile particles induced an LC50 of 550 lg/ml.",,,,,#N/A,,,48,hours,,,,,,LC50,,3.6,,,μg/ml,,https://purl.placeholder.enanomapper.net/cellviabilityassay,cell viability assay,,#N/A,,,10.1,SD,1,nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sphere,,153,,,m2/g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,30,anatase TiO2,https://doi.org/10.1093/toxsci/kfj197,TiO230,TiO2,,,"Hydrothermal anatase dots were prepared as follows. First, a known amount of ultrapure water was dissolved in dry ethanol and heated with stirring inside a 450-ml Monel autoclave (Parr Instruments, Moline, CA, Model no. 4562). Once the autoclave reached the desired temperature, a solution of titanium (IV) ethoxide (Ti(OEt)4, 0.32 mol/l) in dry ethanol was injected into the reactor. In all cases, the total reaction volume was 100 ml and the molar ratio of water to ethoxide was 20:1. The reaction mixture was stirred at constant temperature for 2 h and then cooled by plunging the vessel in a water bath maintained at room temperature. The product was filtered, washed twice with water, and air-dried overnight in an oven maintained at 60°C.",rutile crystalline phase,negatively_correlates,ROS production,https://purl.placeholder.enanomapper.net/ROS_production,http://sbmi.uth.tmc.edu/ontology/ochv#C0678559,"In this test, nano-TiO2 anatase and rutile particles were added to luminol solutions; an increase in relative luminescent units within the scatter plot indicates an increase in reactive oxygen species, generally interpreted to consist of OH• radicals. These data show that under a wide variety of conditions (dark/illuminated, sonicated, in biological media), nano-TiO2 anatase particles produce greater levels of reactive species than nano-TiO2 rutile particles. ",,,,,#N/A,,,,,,,,,,chemiluminescence of luminol ,,,,,,,https://purl.placeholder.enanomapper.net/ChemiluminiscenceofluminolROSproduction,Chemiluminiscence of luminol ROS production,,#N/A,,,10.1,SD,1,nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sphere,,153,,,m2/g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,30,anatase TiO2,https://doi.org/10.1093/toxsci/kfj197,TiO230,TiO2,,,"Hydrothermal anatase dots were prepared as follows. First, a known amount of ultrapure water was dissolved in dry ethanol and heated with stirring inside a 450-ml Monel autoclave (Parr Instruments, Moline, CA, Model no. 4562). Once the autoclave reached the desired temperature, a solution of titanium (IV) ethoxide (Ti(OEt)4, 0.32 mol/l) in dry ethanol was injected into the reactor. In all cases, the total reaction volume was 100 ml and the molar ratio of water to ethoxide was 20:1. The reaction mixture was stirred at constant temperature for 2 h and then cooled by plunging the vessel in a water bath maintained at room temperature. The product was filtered, washed twice with water, and air-dried overnight in an oven maintained at 60°C.",anatase crystalline phase,positively_correlates,toxicity,http://purl.placeholder.enanomapper.net/anatase,http://purl.bioontology.org/ontology/npo#NPO_1338,"While overall the toxicity in culture was low, different types of nano-TiO2 did exhibit different levels of toxicity. Nano-TiO2 anatase particles were the most cytotoxic to human cells in culture, while nano-TiO2 rutile particles were the least cytotoxic. Specifically, nano-TiO2 anatase particles induced an LC50 of 3.6 lg/ml, while nano-TiO2 rutile particles induced an LC50 of 550 lg/ml.",,,,,#N/A,,,48,hours,,,,,,LC50,,3.6,,,μg/ml,,https://purl.placeholder.enanomapper.net/cellviabilityassay,cell viability assay,,#N/A,,,10.1,SD,1,nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sphere,,153,,,m2/g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,30,anatase TiO2,https://doi.org/10.1093/toxsci/kfj197,TiO230,TiO2,,,"Hydrothermal anatase dots were prepared as follows. First, a known amount of ultrapure water was dissolved in dry ethanol and heated with stirring inside a 450-ml Monel autoclave (Parr Instruments, Moline, CA, Model no. 4562). Once the autoclave reached the desired temperature, a solution of titanium (IV) ethoxide (Ti(OEt)4, 0.32 mol/l) in dry ethanol was injected into the reactor. In all cases, the total reaction volume was 100 ml and the molar ratio of water to ethoxide was 20:1. The reaction mixture was stirred at constant temperature for 2 h and then cooled by plunging the vessel in a water bath maintained at room temperature. The product was filtered, washed twice with water, and air-dried overnight in an oven maintained at 60°C.",anatase crystalline phase,positively_correlates,ROS production,http://purl.placeholder.enanomapper.net/anatase,http://sbmi.uth.tmc.edu/ontology/ochv#C0678559,"In this test, nano-TiO2 anatase and rutile particles were added to luminol solutions; an increase in relative luminescent units within the scatter plot indicates an increase in reactive oxygen species, generally interpreted to consist of OH• radicals. These data show that under a wide variety of conditions (dark/illuminated, sonicated, in biological media), nano-TiO2 anatase particles produce greater levels of reactive species than nano-TiO2 rutile particles. ",,,,,#N/A,,,,,,,,,,chemiluminescence of luminol ,,,,,,,https://purl.placeholder.enanomapper.net/ChemiluminiscenceofluminolROSproduction,Chemiluminiscence of luminol ROS production,,#N/A,,"In this test, nano-TiO2 anatase and rutile particles were added to luminol solutions; an increase in relative luminescent units within the scatter plot indicates an increase in reactive oxygen species, generally interpreted to consist of OH• radicals. These data show that under a wide variety of conditions (dark/illuminated, sonicated, in biological media), nano-TiO2 anatase particles produce greater levels of reactive species than nano-TiO2 rutile particles. ",10.1,SD,1,nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sphere,,153,,,m2/g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,30,anatase TiO2,https://doi.org/10.1093/toxsci/kfj197,TiO230,TiO2,,,"Hydrothermal anatase dots were prepared as follows. First, a known amount of ultrapure water was dissolved in dry ethanol and heated with stirring inside a 450-ml Monel autoclave (Parr Instruments, Moline, CA, Model no. 4562). Once the autoclave reached the desired temperature, a solution of titanium (IV) ethoxide (Ti(OEt)4, 0.32 mol/l) in dry ethanol was injected into the reactor. In all cases, the total reaction volume was 100 ml and the molar ratio of water to ethoxide was 20:1. The reaction mixture was stirred at constant temperature for 2 h and then cooled by plunging the vessel in a water bath maintained at room temperature. The product was filtered, washed twice with water, and air-dried overnight in an oven maintained at 60°C.",anatase crystalline phase,positively_correlates,percent cell viability,http://purl.placeholder.enanomapper.net/anatase,http://purl.bioontology.org/ontology/npo#NPO_1816,"Specifically, nano-TiO2 anatase particles produced a high LDH release in cells under ambient conditions and a higher cellular LDH release when exposed to UV light after nano-TiO2 particle inoculation. Nano-TiO2 anatase/rutile particles produced a biological response less than that of anatase but greater than rutile. In addition, nano-TiO2 anatase particles decreased mitochondrial activity (or cellular viability) and enhanced IL-8 in both HDF and A549 cell lines.",,,A549,,http://purl.obolibrary.org/obo/BTO_0000018,,,48,hours,,,,,,,,,,,,,https://purl.placeholder.enanomapper.net/LDHreleaseassay,LDH release assay,,#N/A,,,10.1,SD,1,nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sphere,,153,,,m2/g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,30,anatase TiO2,https://doi.org/10.1093/toxsci/kfj197,TiO230,TiO2,,,"Hydrothermal anatase dots were prepared as follows. First, a known amount of ultrapure water was dissolved in dry ethanol and heated with stirring inside a 450-ml Monel autoclave (Parr Instruments, Moline, CA, Model no. 4562). Once the autoclave reached the desired temperature, a solution of titanium (IV) ethoxide (Ti(OEt)4, 0.32 mol/l) in dry ethanol was injected into the reactor. In all cases, the total reaction volume was 100 ml and the molar ratio of water to ethoxide was 20:1. The reaction mixture was stirred at constant temperature for 2 h and then cooled by plunging the vessel in a water bath maintained at room temperature. The product was filtered, washed twice with water, and air-dried overnight in an oven maintained at 60°C.",anatase crystalline phase,negatively_correlates,percent cell viability,http://purl.placeholder.enanomapper.net/anatase,http://purl.bioontology.org/ontology/npo#NPO_1816,"Nano-TiO2 anatase/rutile particles produced a biological response less than that of anatase but greater than rutile. In addition, nano-TiO2 anatase particles decreased mitochondrial activity (or cellular viability) and enhanced IL-8 in both HDF and A549 cell lines.",,,A549,,http://purl.obolibrary.org/obo/BTO_0000018,,,48,hours,,,,,,cell viability,,,,,,,https://purl.placeholder.enanomapper.net/MTTassay,MTT assay,,#N/A,,,10.1,SD,1,nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sphere,,153,,,m2/g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,30,anatase TiO2,https://doi.org/10.1093/toxsci/kfj197,TiO230,TiO2,,,"Hydrothermal anatase dots were prepared as follows. First, a known amount of ultrapure water was dissolved in dry ethanol and heated with stirring inside a 450-ml Monel autoclave (Parr Instruments, Moline, CA, Model no. 4562). Once the autoclave reached the desired temperature, a solution of titanium (IV) ethoxide (Ti(OEt)4, 0.32 mol/l) in dry ethanol was injected into the reactor. In all cases, the total reaction volume was 100 ml and the molar ratio of water to ethoxide was 20:1. The reaction mixture was stirred at constant temperature for 2 h and then cooled by plunging the vessel in a water bath maintained at room temperature. The product was filtered, washed twice with water, and air-dried overnight in an oven maintained at 60°C.",anatase crystalline phase,negatively_correlates,percent cell viability,http://purl.placeholder.enanomapper.net/anatase,http://purl.bioontology.org/ontology/npo#NPO_1816,"Nano-TiO2 anatase/rutile particles produced a biological response less than that of anatase but greater than rutile. In addition, nano-TiO2 anatase particles decreased mitochondrial activity (or cellular viability) and enhanced IL-8 in both HDF and A549 cell lines.",,,HDF,,https://purl.placeholder.enanomapper.net/hdf,,,48,hours,,,,,,cell viability,,,,,,,https://purl.placeholder.enanomapper.net/MTTassay,MTT assay,,#N/A,,,10.1,SD,1,nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sphere,,153,,,m2/g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
